,id,words,ner,task
391,432,"['Какие', 'группы', 'антибиотиков', 'рекомендованы', 'пациенту', 'для', 'стартовой', 'антибактериальной', 'терапии', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",293
393,275,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '351', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '287', '[', 'K000380', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'Е', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",287
394,222,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '347', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '283', '[', 'K000345', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', 'Б', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",283
395,106,"['Лицо', 'одутловатое', ',', 'несколько', 'гиперемировано', '.']","['PAT', 'PAT', 'O', 'PAT', 'PAT', 'O']",277
396,452,"['Через', '2', 'недели', 'терапии', 'Эзомепразолом', 'выявлены', 'признаки', 'рубцевания', 'язвы', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",294
397,595,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
398,460,"['ХСН', 'II', 'Б', ',', 'ФК', 'III', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
399,604,"['Кожные', 'покровы', 'сухие', ',', 'отмечаются', 'участки', 'эритематозной', 'сыпи', 'на', 'коже', 'спины', '.']","['PAT', 'PAT', 'PAT', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",304
400,623,"[',', 'артериальное', 'давление', '(', 'АД', ')', '–', '100', '/', '70', 'мм', 'рт', '.']","['O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT']",305
401,134,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', ',', 'ЧД', '–', '16', 'в', 'мин', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",278
402,209,"['18', 'лет', ',', 'учащийся', ',', 'заболел', '4', 'дня', 'назад', ',', 'когда', 'температура', 'тела', 'повысилась', 'до', '38', '°', 'С', ',', 'появилась', 'слабость', ',', 'ломота', 'в', 'теле', ',', 'головная', 'боль', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O']",282
403,697,"['При', 'попытке', 'подняться', 'с', 'постели', 'внезапно', 'появилась', 'одышка', ',', 'сухой', 'кашель', ',', 'давящая', 'боль', 'по', 'всей', 'передней', 'поверхности', 'грудной', 'клетки', ',', 'резкая', 'общая', 'слабость', ',', 'через', 'сутки', 'присоединилось', 'кровохаркание', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'PAT', 'O']",309
404,723,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
406,220,"['Назовите', 'заболевания', ',', 'с', 'которыми', 'необходимо', 'провести', 'дифференциальную', 'диагностику', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",282
407,412,"['Температура', 'тела', '37,8', '°', 'С', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",293
408,546,"['В', 'детстве', 'часто', 'болела', 'простудными', 'заболеваниями', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",301
409,722,"['С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
410,710,"['Из', 'анамнеза', ':', 'около', '6', 'месяцев', 'отмечает', 'приступы', 'давящих', 'болей', 'за', 'грудиной', ',', 'возникающих', 'во', 'время', 'физической', 'нагрузки', ',', 'исчезающих', 'в', 'покое', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",310
413,662,"['Частота', 'дыхательных', 'движений', '(', 'ЧДД', ')', '–', '32', 'в', 'минуту', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",307
415,302,"['Живот', 'мягкий', ',', 'слегка', 'болезненный', 'в', 'эпигастрии', '.']","['PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",288
418,484,"['Оцените', 'рациональность', 'стартовой', 'эмпирической', 'антимикробной', 'терапии', 'с', 'учѐтом', 'спектра', 'действия', 'препарата', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
420,294,"['В', 'течение', 'этого', 'времени', 'температура', 'тела', 'держалась', 'в', 'пределах', '37,2', '–', '37,5', '°', 'С', ',', 'болели', 'крупные', 'суставы', ',', 'исчез', 'аппетит', ',', 'в', 'последние', '2', 'дня', '–', 'тѐмная', 'моча', ',', 'желтушность', 'склер', 'и', 'кожи', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",288
421,378,"['38', 'лет', 'по', 'профессии', 'подсобный', 'рабочий', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",292
422,189,"['На', 'следующий', 'день', 'и', 'все', 'последующие', 'дни', 'температура', 'тела', 'до', '40', '°', 'С', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",281
424,383,"['Объективные', 'данные', ':', 'кожные', 'покровы', 'бледноватые', ',', 'влажные', '.']","['O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O']",292
425,321,"['Дайте', 'этиологическую', 'характеристику', 'возбудителю', ',', 'предположительно', 'вызвавшему', 'заболевание', ',', 'назовите', 'источники', 'инфекции', 'и', 'пути', 'заражения', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",289
427,146,"['Назовите', 'методы', 'профилактики', 'данного', 'заболевания', '.']","['O', 'O', 'O', 'O', 'O', 'O']",278
428,724,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '378', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '311', '[', 'K003185', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'оставляем', 'Основная', 'часть', 'Больная', '29', 'лет', 'жалуется', 'на', 'резкую', 'одышку', ',', 'заставляющую', 'еѐ', 'принимать', 'вынужденное', 'положение', 'сидя', ',', 'кашель', 'с', 'отделением', 'мокроты', ',', 'диффузно', 'окрашенной', 'свежей', 'кровью', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
430,398,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",292
432,225,"['На', 'месте', 'гиперемии', 'имеется', 'отѐк', 'ткани', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'O']",283
433,415,"['ЧД', 'в', 'покое', 'до', '24', 'в', 'мин', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",293
434,49,"['При', 'ЭХО-кардиографии', 'у', 'больного', 'обнаружена', 'фракция', 'выброса', '35%', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",273
435,252,"['Пальпируются', 'печень', 'и', 'селезѐнка', '.']","['PAT', 'PAT', 'O', 'PAT', 'O']",285
436,399,"['Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",292
437,249,"[',', 'Пульс', '–', '78', 'уд', '/', 'мин', '.']","['O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",285
438,6,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",270
439,421,"['Общий', 'анализ', 'мочи', ':', 'относительная', 'плотность', '–', '1012', ',', 'белок', '–', '0,33', 'г', '/', 'л', ',', 'в', 'осадке', 'лейкоциты', '–', '2', '–', '4', 'в', 'поле', 'зрения', '.']","['O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",293
440,643,"['Живот', 'мягкий', ',', 'при', 'пальпации', 'болезненный', 'в', 'эпигастрии', '.']","['PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",306
442,550,"['Тоны', 'сердца', 'ясные', ',', 'ритмичные', '.']","['PHY', 'PHY', 'PHY', 'O', 'PHY', 'O']",301
444,364,"['Живот', 'мягкий', 'безболезненный', ',', 'печень', 'по', 'краю', 'рѐберной', 'дуги', '.']","['PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",291
445,709,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '377', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '310', '[', 'K003184', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', '53', 'лет', 'самотеком', 'обратился', 'в', 'поликлинику', 'с', 'жалобами', 'на', 'интенсивную', 'давящую', 'боль', 'за', 'грудиной', 'с', 'иррадиацией', 'в', 'шею', ',', 'левую', 'руку', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",310
446,118,"['Кто', 'подлежит', 'обязательной', 'вакцинации', 'против', 'гриппа', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",277
447,438,"['Лечится', 'по', 'поводу', 'ревматоидного', 'артрита', ',', 'длительно', '(', 'более', '3', 'месяцев', ')', 'принимала', 'Индометацин', 'по', '1', 'таблетке', '3', 'раза', 'в', 'день', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",294
449,59,"['Какой', 'антикоагулянт', 'необходим', 'и', 'каковы', 'меры', 'контроля', 'эффективности', 'и', 'безопасности', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",274
450,187,"['21', 'года', 'обратился', 'в', 'поликлинику', 'на', '5', 'день', 'болезни', 'с', 'жалобами', 'на', 'головную', 'боль', 'в', 'лобной', 'области', ',', 'небольшое', 'головокружение', ',', 'светобоязнь', ',', 'озноб', ',', 'заложенность', 'носа', 'с', 'обильными', 'слизисто-серозными', 'выделениями', 'из', 'носовых', 'ходов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",281
451,422,"['Биохимический', 'анализ', 'крови', ':', 'АЛТ', '–', '38', 'ед', '/', 'л', ';', 'АСТ', '–', '35ед', '/', 'л', ';', 'мочевина', '–', '9', 'ммоль', '/', 'л', ',', 'креатинин', '–', '120', 'мкмоль', '/', 'л', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",293
453,370,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",291
454,362,"['Тоны', 'сердца', 'ясные', 'ритмичные', ',', 'перкуторно', 'границы', 'относительной', 'тупости', 'сердца', 'в', 'пределах', 'нормы', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",291
456,230,"['Какова', 'тактика', 'врача-терапевта', 'участкового', '?']","['O', 'O', 'O', 'O', 'O']",283
457,614,"['Предложите', 'план', 'дополнительного', 'обследования', 'больного', '?']","['O', 'O', 'O', 'O', 'O', 'O']",304
458,129,"['Периодически', 'питается', 'в', 'столовой', 'по', 'месту', 'учѐбы', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",278
460,245,"['При', 'осмотре', 'врачом-терапевтом', 'участковым', 'на', '7', 'день', 'болезни', '–', 'состояние', 'средней', 'тяжести', ',', 'температура', '38,4', '°', 'С', ',', 'вялый', ',', 'адинамичный', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'O']",285
462,365,"['Симптом', 'поколачивания', 'по', 'пояснице', 'отрицательный', ',', 'дизурических', 'явлений', 'нет', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'O']",291
464,737,"['Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",311
466,609,"['Пульс', '–', '108', 'уд', '/', 'мин', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",304
467,60,"['Каковы', 'меры', 'по', 'борьбе', 'с', 'гиперлипидемией', 'у', 'больного', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",274
468,475,"['37', 'лет', 'находится', 'в', 'стационаре', ',', 'диагноз', '«', 'Внебольничная', 'пневмония', 'с', 'локализацией', 'в', 'нижней', 'доле', 'правого', 'легкого', ',', 'средне-тяжѐлое', 'течение', ',', 'ДН', 'I', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
469,552,"['Симптом', 'поколачивания', 'справа', 'слабо', 'положительный', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",301
470,762,"['ЧСС', '–', '78', 'ударов', 'в', 'минуту', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",313
471,545,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '368', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '301', '[', 'K003194', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', '19', 'лет', 'обратилась', 'к', 'врачу-терапевту', 'участковому', 'с', 'жалобами', 'на', 'учащѐнное', 'болезненное', 'мочеиспускание', 'малыми', 'порциями', ',', 'неинтенсивную', 'ноющего', 'характера', 'боль', 'в', 'правой', 'половине', 'поясничной', 'области', ',', 'повышение', 'температуры', 'тела', 'до', 'субфебрильных', 'цифр', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",301
472,342,"['СКФ', ':', '81,7', 'мл', '/', 'мин', 'по', 'формуле', 'Кокрофта-Голта', '.']","['O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",290
473,776,"['Живот', 'несколько', 'вздут', ',', 'мягкий', ',', 'отмечается', 'разлитая', 'пальпаторная', 'чувствительность', 'всего', 'живота', '.']","['PAT', 'PAT', 'PAT', 'O', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",314
474,282,"['Пульс', '–', '78', 'уд', '/', 'мин', ',', 'удовлетворительных', 'качеств', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O']",287
475,253,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",285
476,531,"['При', 'осмотре', ':', 'состояние', 'удовлетворительное', '.']","['O', 'O', 'O', 'O', 'O', 'O']",300
477,420,"['Клинический', 'анализ', 'крови', ':', 'гемоглобин', '–', '126', 'г', '/', 'л', ';', 'эритроциты', '–', '4,2', '×', '1012', '/', 'л', ';', 'лейкоциты', '–', '10,9', '×', '10', '9', '/', 'л', ';', 'палочкоядерные', '–', '10%', ',', 'сегментоядерные', '–', '77%', ';', 'СОЭ', '–', '30', 'мм', '/', 'час', '.']","['O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",293
478,271,"['Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",286
479,520,"['Клинический', 'анализ', 'крови', ':', 'лейкоциты', '–', '14,6', '×', '10', '9', '/', 'л', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",299
480,670,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",307
481,486,"['Предложите', 'методы', 'и', 'время', 'контроля', 'эффективности', 'антибактериальной', 'терапии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
482,470,"['Укажите', 'комбинацию', 'лекарственных', 'препаратов', ',', 'сочетание', 'которых', 'усиливает', 'риск', 'брадикардии', 'и', 'АВ-блокады', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
483,759,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['O', 'O', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O']",313
484,613,"['Анализ', 'мочи', ':', 'удельный', 'вес', '–', '1010', ',', 'белок', '–', '1,2%', ',', 'в', 'осадке', 'до', '40', 'эритроцитов', 'в', 'поле', 'зрения', ',', 'холестерин', 'сыворотки', 'крови', '–', '6,4', 'ммоль', '/', 'л', ',', 'креатинин', 'сыворотки', 'крови', '–', '124', 'мкмоль', '/', 'л', ',', 'общий', 'белок', 'сыворотки', 'крови', '–', '51', 'г', '/', 'л', ',', 'альбумин', '–', '25', 'г', '/', 'л', '.']","['O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",304
485,80,"['Через', 'четыре', 'месяца', 'появилась', 'боль', 'в', 'левом', 'тазобедренном', 'суставе', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",276
486,166,"['Миндалины', 'не', 'увеличены', ',', 'налѐтов', 'нет', '.']","['PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O']",279
487,641,"['Состояние', 'средней', 'тяжести', ',', 'слева', 'над', 'проекцией', 'нижней', 'доли', 'определяется', 'крепитация', ',', 'частота', 'дыхательных', 'движений', '(', 'ЧДД', ')', '–', '26', 'в', 'минуту', ',', 'АД', '–', '110', '/', '70', 'мм', 'рт', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY']",306
488,181,"['Составьте', 'и', 'обоснуйте', 'план', 'дополнительного', 'обследования', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",280
489,99,"['27', 'лет', 'обратился', 'к', 'врачу-терапевту', 'участковому', 'на', '2', 'день', 'болезни', 'с', 'жалобами', 'на', 'сильную', 'головную', 'боль', 'в', 'лобной', 'области', ',', 'боли', 'в', 'глазных', 'яблоках', ',', 'мышцах', 'и', 'суставах', ',', 'общую', 'слабость', ',', 'отсутствие', 'аппетита', ',', 'частый', 'сухой', 'кашель', ',', 'заложенность', 'носа', 'и', 'незначительные', 'выделения', 'из', 'носа', ',', 'чувство', 'першения', 'и', 'царапанье', 'за', 'грудиной', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",277
490,588,"['Анализ', 'крови', ':', 'Нв', '–', '110', 'г', '/', 'л', ',', 'лейкоциты', '–', '5,4', '×', '10', '9', '/', 'л', ',', 'СОЭ', '–', '12', 'мм', '/', 'ч', '.']","['O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",303
491,611,"['Печень', 'выступает', 'из-под', 'края', 'рѐберной', 'дуги', 'на', '1,5', 'см', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",304
492,227,"['Пульс', '–', '94', 'уд', '/', 'мин', ',', 'ритмичный', ',', 'удовлетворительного', 'наполнения', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'O', 'PHY', 'PHY', 'O']",283
493,551,"['АД', '110', '/', '70', 'мм', 'рт', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY']",301
494,257,"['Перечислите', 'патогенетически', 'обусловленные', 'и', 'опасные', 'осложнения', 'при', 'данном', 'заболевании', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",285
495,573,"['В', 'биоптате', 'лимфоузла', '–', 'клетки', 'Березовского-Штернберга', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",302
496,113,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",277
497,593,"['Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",303
