,id,words,ner,task
373,167,"['АД', '–', '100', '/', '60', 'мм', 'рт.ст', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",279
374,608,"['Сердце', 'расширено', 'в', 'поперечнике', '(', '14,5', 'см', ')', ',', 'тоны', 'глухие', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O']",304
376,727,"['Иногда', 'замечала', 'в', 'мокроте', 'прожилки', 'крови', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
377,163,"['Составьте', 'и', 'обоснуйте', 'план', 'дополнительного', 'обследования', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",279
378,109,"['В', 'лѐгких', '–', 'жѐсткое', 'дыхание', ',', 'единичные', 'сухие', 'хрипы', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O']",277
379,716,"['Пульс', '–', '96', 'уд', '/', 'мин', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",310
380,405,"['65', 'лет', ',', 'пенсионер', '.']","['O', 'O', 'O', 'O', 'O']",293
381,4,"['Задняя', 'стенка', 'глотки', 'умеренно', 'гиперемирована', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",270
383,131,"['Температура', '37,5', '°', 'С', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'O']",278
384,36,"['Данные', 'бактериологического', 'анализа', 'показали', 'чувствительность', 'кишечной', 'палочки', 'к', 'Имипенему', 'и', 'Меропенему', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",272
385,694,"['С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",308
386,705,"['Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",309
388,736,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",311
389,201,"['Печень', 'и', 'селезѐнка', 'не', 'пальпируются', '.']","['PHY', 'O', 'PHY', 'PHY', 'PHY', 'O']",281
390,173,"['К', 'концу', '1', 'дня', 'болезни', 'появились', 'заложенность', 'носа', ',', 'першение', 'в', 'горле', ',', 'сухой', 'надсадный', 'кашель', 'с', 'болями', 'за', 'грудиной', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",280
391,432,"['Какие', 'группы', 'антибиотиков', 'рекомендованы', 'пациенту', 'для', 'стартовой', 'антибактериальной', 'терапии', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",293
392,517,"['Температура', 'тела', 'достигает', '39', '–', '40', '°', 'С', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",299
393,275,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '351', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '287', '[', 'K000380', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'Е', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",287
394,222,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '347', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '283', '[', 'K000345', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', 'Б', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",283
397,595,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
400,623,"[',', 'артериальное', 'давление', '(', 'АД', ')', '–', '100', '/', '70', 'мм', 'рт', '.']","['O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT']",305
401,134,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', ',', 'ЧД', '–', '16', 'в', 'мин', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",278
402,209,"['18', 'лет', ',', 'учащийся', ',', 'заболел', '4', 'дня', 'назад', ',', 'когда', 'температура', 'тела', 'повысилась', 'до', '38', '°', 'С', ',', 'появилась', 'слабость', ',', 'ломота', 'в', 'теле', ',', 'головная', 'боль', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O']",282
404,723,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
405,547,"['Месяц', 'тому', 'назад', 'вышла', 'замуж', '.']","['O', 'O', 'O', 'O', 'O', 'O']",301
406,220,"['Назовите', 'заболевания', ',', 'с', 'которыми', 'необходимо', 'провести', 'дифференциальную', 'диагностику', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",282
407,412,"['Температура', 'тела', '37,8', '°', 'С', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",293
409,722,"['С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
411,542,"['Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",300
412,248,"['Тоны', 'сердца', 'приглушены', ',', 'АД', '–', '90', '/', '60', 'мм', 'рт.ст', '.']","['PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",285
413,662,"['Частота', 'дыхательных', 'движений', '(', 'ЧДД', ')', '–', '32', 'в', 'минуту', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",307
414,784,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",314
415,302,"['Живот', 'мягкий', ',', 'слегка', 'болезненный', 'в', 'эпигастрии', '.']","['PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",288
416,139,"['Печень', 'выступает', 'на', '2', 'см', 'из-под', 'края', 'рѐберной', 'дуги', ',', 'чувствительная', 'при', 'пальпации', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O']",278
417,24,"['Каковы', 'возможные', 'причины', 'неэффективности', 'антибиотикотерапии', '?']","['O', 'O', 'O', 'O', 'O', 'O']",271
418,484,"['Оцените', 'рациональность', 'стартовой', 'эмпирической', 'антимикробной', 'терапии', 'с', 'учѐтом', 'спектра', 'действия', 'препарата', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
419,698,"['Объективно', ':', 'состояние', 'средней', 'тяжести', ',', 'цианоз', ',', 'набухание', 'шейных', 'вен', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O']",309
420,294,"['В', 'течение', 'этого', 'времени', 'температура', 'тела', 'держалась', 'в', 'пределах', '37,2', '–', '37,5', '°', 'С', ',', 'болели', 'крупные', 'суставы', ',', 'исчез', 'аппетит', ',', 'в', 'последние', '2', 'дня', '–', 'тѐмная', 'моча', ',', 'желтушность', 'склер', 'и', 'кожи', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",288
423,414,"['В', 'лѐгких', 'дыхание', 'ослабленное', 'везикулярное', ',', 'множественные', 'влажные', 'мелкопузырчатые', 'хрипы', 'выслушиваются', 'в', 'нижнем', 'отделе', 'левого', 'лѐгкого', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",293
424,383,"['Объективные', 'данные', ':', 'кожные', 'покровы', 'бледноватые', ',', 'влажные', '.']","['O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O']",292
425,321,"['Дайте', 'этиологическую', 'характеристику', 'возбудителю', ',', 'предположительно', 'вызвавшему', 'заболевание', ',', 'назовите', 'источники', 'инфекции', 'и', 'пути', 'заражения', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",289
426,603,"['Объективно', ':', 'состояние', 'тяжѐлое', '.']","['O', 'O', 'O', 'O', 'O']",304
427,146,"['Назовите', 'методы', 'профилактики', 'данного', 'заболевания', '.']","['O', 'O', 'O', 'O', 'O', 'O']",278
428,724,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '378', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '311', '[', 'K003185', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'оставляем', 'Основная', 'часть', 'Больная', '29', 'лет', 'жалуется', 'на', 'резкую', 'одышку', ',', 'заставляющую', 'еѐ', 'принимать', 'вынужденное', 'положение', 'сидя', ',', 'кашель', 'с', 'отделением', 'мокроты', ',', 'диффузно', 'окрашенной', 'свежей', 'кровью', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",311
429,628,"['На', '5', 'день', 'лечения', 'состояние', 'больного', 'ухудшилось', ',', 'температура', 'тела', 'повысилась', 'до', '40,1', '°', 'С', ',', 'появилась', 'обильная', 'гнойная', 'мокрота', ',', 'наросли', 'признаки', 'интоксикации', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O']",305
430,398,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",292
431,202,"['Кровь', ':', 'эритроциты', '–', '3,5х10', '12', '/', 'л', ',', 'Нв', '–', '116', 'г', '/', 'л', ',', 'лейкоциты', '–', '7,8х10', '9', '/', 'л', ',', 'эозинофилы', '–', '1%', ',', 'палочкоядерные', '–', '8%', ',', 'сегментоядерные', '–', '53%', ',', 'лимфоциты', '–', '36%', ',', 'моноциты', '–', '2%', '.']","['O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'O']",281
435,252,"['Пальпируются', 'печень', 'и', 'селезѐнка', '.']","['PAT', 'PAT', 'O', 'PAT', 'O']",285
436,399,"['Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",292
438,6,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",270
440,643,"['Живот', 'мягкий', ',', 'при', 'пальпации', 'болезненный', 'в', 'эпигастрии', '.']","['PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",306
441,69,"['На', 'ЭКГ', ':', 'синусовый', 'ритм', ',', 'прерываемый', 'частыми', 'предсердными', 'экстрасистолами', ',', 'признаки', 'гипертрофии', 'левого', 'желудочка', ',', 'ЧСС', '–', '120', 'уд', '/', 'мин', '.']","['O', 'O', 'O', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",275
443,116,"['Какие', 'противовирусные', 'препараты', 'Вы', 'бы', 'рекомендовали', 'пациенту', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",277
444,364,"['Живот', 'мягкий', 'безболезненный', ',', 'печень', 'по', 'краю', 'рѐберной', 'дуги', '.']","['PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",291
445,709,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '377', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '310', '[', 'K003184', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', '53', 'лет', 'самотеком', 'обратился', 'в', 'поликлинику', 'с', 'жалобами', 'на', 'интенсивную', 'давящую', 'боль', 'за', 'грудиной', 'с', 'иррадиацией', 'в', 'шею', ',', 'левую', 'руку', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",310
446,118,"['Кто', 'подлежит', 'обязательной', 'вакцинации', 'против', 'гриппа', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",277
447,438,"['Лечится', 'по', 'поводу', 'ревматоидного', 'артрита', ',', 'длительно', '(', 'более', '3', 'месяцев', ')', 'принимала', 'Индометацин', 'по', '1', 'таблетке', '3', 'раза', 'в', 'день', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",294
448,226,"['При', 'пальпации', 'поражѐнного', 'участка', 'умеренно-выраженная', 'болезненность', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'O']",283
449,59,"['Какой', 'антикоагулянт', 'необходим', 'и', 'каковы', 'меры', 'контроля', 'эффективности', 'и', 'безопасности', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",274
450,187,"['21', 'года', 'обратился', 'в', 'поликлинику', 'на', '5', 'день', 'болезни', 'с', 'жалобами', 'на', 'головную', 'боль', 'в', 'лобной', 'области', ',', 'небольшое', 'головокружение', ',', 'светобоязнь', ',', 'озноб', ',', 'заложенность', 'носа', 'с', 'обильными', 'слизисто-серозными', 'выделениями', 'из', 'носовых', 'ходов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",281
451,422,"['Биохимический', 'анализ', 'крови', ':', 'АЛТ', '–', '38', 'ед', '/', 'л', ';', 'АСТ', '–', '35ед', '/', 'л', ';', 'мочевина', '–', '9', 'ммоль', '/', 'л', ',', 'креатинин', '–', '120', 'мкмоль', '/', 'л', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",293
452,46,"['Предположите', 'причину', 'учащения', 'приступов', 'астмы', 'и', 'снижения', 'пиковой', 'скорости', 'выдоха', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",273
453,370,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",291
454,362,"['Тоны', 'сердца', 'ясные', 'ритмичные', ',', 'перкуторно', 'границы', 'относительной', 'тупости', 'сердца', 'в', 'пределах', 'нормы', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",291
455,235,"['В', 'лѐгких', 'при', 'аускультации', 'дыхание', 'везикулярное', '.']","['O', 'O', 'O', 'O', 'PHY', 'PHY', 'O']",284
456,230,"['Какова', 'тактика', 'врача-терапевта', 'участкового', '?']","['O', 'O', 'O', 'O', 'O']",283
457,614,"['Предложите', 'план', 'дополнительного', 'обследования', 'больного', '?']","['O', 'O', 'O', 'O', 'O', 'O']",304
458,129,"['Периодически', 'питается', 'в', 'столовой', 'по', 'месту', 'учѐбы', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",278
459,255,"['Составьте', 'и', 'обоснуйте', 'план', 'лабораторной', 'диагностики', 'с', 'целью', 'подтверждения', 'диагноза', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",285
460,245,"['При', 'осмотре', 'врачом-терапевтом', 'участковым', 'на', '7', 'день', 'болезни', '–', 'состояние', 'средней', 'тяжести', ',', 'температура', '38,4', '°', 'С', ',', 'вялый', ',', 'адинамичный', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'O']",285
461,632,"['Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",305
462,365,"['Симптом', 'поколачивания', 'по', 'пояснице', 'отрицательный', ',', 'дизурических', 'явлений', 'нет', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'O']",291
463,441,"['Язык', 'обложен', 'белым', 'налѐтом', ',', 'влажный', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'O']",294
464,737,"['Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",311
465,186,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '345', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '281', '[', 'K000337', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'Т', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",281
467,60,"['Каковы', 'меры', 'по', 'борьбе', 'с', 'гиперлипидемией', 'у', 'больного', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",274
469,552,"['Симптом', 'поколачивания', 'справа', 'слабо', 'положительный', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",301
470,762,"['ЧСС', '–', '78', 'ударов', 'в', 'минуту', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",313
471,545,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '368', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '301', '[', 'K003194', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', '19', 'лет', 'обратилась', 'к', 'врачу-терапевту', 'участковому', 'с', 'жалобами', 'на', 'учащѐнное', 'болезненное', 'мочеиспускание', 'малыми', 'порциями', ',', 'неинтенсивную', 'ноющего', 'характера', 'боль', 'в', 'правой', 'половине', 'поясничной', 'области', ',', 'повышение', 'температуры', 'тела', 'до', 'субфебрильных', 'цифр', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",301
472,342,"['СКФ', ':', '81,7', 'мл', '/', 'мин', 'по', 'формуле', 'Кокрофта-Голта', '.']","['O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",290
473,776,"['Живот', 'несколько', 'вздут', ',', 'мягкий', ',', 'отмечается', 'разлитая', 'пальпаторная', 'чувствительность', 'всего', 'живота', '.']","['PAT', 'PAT', 'PAT', 'O', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",314
475,253,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",285
476,531,"['При', 'осмотре', ':', 'состояние', 'удовлетворительное', '.']","['O', 'O', 'O', 'O', 'O', 'O']",300
477,420,"['Клинический', 'анализ', 'крови', ':', 'гемоглобин', '–', '126', 'г', '/', 'л', ';', 'эритроциты', '–', '4,2', '×', '1012', '/', 'л', ';', 'лейкоциты', '–', '10,9', '×', '10', '9', '/', 'л', ';', 'палочкоядерные', '–', '10%', ',', 'сегментоядерные', '–', '77%', ';', 'СОЭ', '–', '30', 'мм', '/', 'час', '.']","['O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",293
478,271,"['Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",286
480,670,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",307
481,486,"['Предложите', 'методы', 'и', 'время', 'контроля', 'эффективности', 'антибактериальной', 'терапии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",296
482,470,"['Укажите', 'комбинацию', 'лекарственных', 'препаратов', ',', 'сочетание', 'которых', 'усиливает', 'риск', 'брадикардии', 'и', 'АВ-блокады', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
483,759,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['O', 'O', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O']",313
484,613,"['Анализ', 'мочи', ':', 'удельный', 'вес', '–', '1010', ',', 'белок', '–', '1,2%', ',', 'в', 'осадке', 'до', '40', 'эритроцитов', 'в', 'поле', 'зрения', ',', 'холестерин', 'сыворотки', 'крови', '–', '6,4', 'ммоль', '/', 'л', ',', 'креатинин', 'сыворотки', 'крови', '–', '124', 'мкмоль', '/', 'л', ',', 'общий', 'белок', 'сыворотки', 'крови', '–', '51', 'г', '/', 'л', ',', 'альбумин', '–', '25', 'г', '/', 'л', '.']","['O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",304
485,80,"['Через', 'четыре', 'месяца', 'появилась', 'боль', 'в', 'левом', 'тазобедренном', 'суставе', '.']","['O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",276
486,166,"['Миндалины', 'не', 'увеличены', ',', 'налѐтов', 'нет', '.']","['PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O']",279
